201,40.83885,-74.045678125
202,38.89511,-77.03637
203,41.291798125,-73.122453125
205,33.427671111111,-86.886473333333
206,47.564027142857,-122.34897571429
207,44.000005,-69.987965
208,44.415674,-115.558462
209,37.604049,-120.999087
210,29.42412,-98.49363
212,40.71427,-74.00597
213,34.05223,-118.24368
214,32.863500833333,-96.837767916667
215,40.05372,-74.99628
216,41.4749,-81.616895454545
217,39.917895714286,-88.895028571429
218,46.29681,-94.05581
219,41.566263333333,-87.2636
220,39.74919875,-82.66145
224,42.14730875,-87.947605625
225,30.45075,-91.15455
228,30.388626666667,-88.845213333333
229,31.205925,-83.71803
231,43.02465,-85.181773333333
234,41.063504444444,-81.314626111111
239,26.456114285714,-81.800608571429
240,39.047505,-77.121279285714
248,42.543724615385,-83.262428461538
251,30.71658,-88.06097
252,35.42039,-77.43325
253,47.228641,-122.365951
254,31.204726,-97.579188
256,34.418243333333,-86.638881666667
260,41.1306,-85.12886
262,42.991375,-88.039892
267,40.05372,-74.99628
269,42.270053333333,-85.448463333333
270,37.44057,-87.006631428571
272,41.238118,-76.10365
276,37.55376,-77.46026
281,29.709178888889,-95.300398888889
301,39.047505,-77.121279285714
302,39.52928,-75.606873333333
303,39.77755625,-105.00266666667
304,39.361145,-81.162093333333
305,25.740417037037,-80.35898037037
307,42.4022675,-105.5566625
308,40.91612,-99.396303333333
309,40.93229,-89.855943333333
310,33.899128125,-118.352904375
312,41.88475,-88.20396
313,42.312228888889,-83.201191111111
314,38.649496666667,-90.323053333333
315,43.253676,-75.862524
316,37.69224,-97.33754
317,39.866706666667,-86.071743333333
318,32.278824,-92.942602
319,41.921948333333,-91.778878333333
320,45.5608,-94.16249
321,28.3756865,-81.1535335
323,33.987178181818,-118.21200545455
325,31.956255,-100.08509
330,41.063504444444,-81.314626111111
331,41.8771732,-88.0948236
334,32.187855,-85.86078875
336,35.986358,-79.858592
337,30.242168,-92.500372
339,42.389215652174,-71.100365652174
346,29.709178888889,-95.300398888889
347,40.691608,-73.959668
351,42.603682857143,-71.226208571429
352,28.372005,-81.7805925
360,47.411182222222,-122.57029111111
361,28.040573333333,-97.418696666667
364,37.44057,-87.006631428571
385,40.653856428571,-111.88019214286
386,29.167798571429,-81.110851428571
401,41.773583,-71.418123
402,41.238971428571,-96.881062857143
404,33.734668888889,-84.372366666667
405,35.504228,-97.413675
406,46.40531,-111.567485
407,28.393690666667,-81.308249333333
408,37.267165555556,-121.88483222222
409,29.66411,-94.436145
410,39.249978709677,-76.587990645161
412,40.399266666667,-79.919527777778
413,42.19644625,-72.713425
414,42.946165714286,-87.950007142857
415,37.927565,-122.517545
417,37.14978,-93.90576
419,41.128782857143,-83.21476
423,35.841677142857,-83.68173
424,33.899128125,-118.352904375
425,47.733239285714,-121.86407785714
432,32.030033333333,-102.01847
434,37.339493333333,-79.016593333333
435,39.270445,-112.68724
440,41.479659333333,-81.697331333333
442,33.669568095238,-116.75811238095
443,39.249978709677,-76.587990645161
458,43.77279625,-123.19441625
469,32.869057826087,-96.826015652174
478,32.730835,-83.61615
479,35.849136,-93.987424
480,33.431751428571,-111.79106428571
484,40.251023,-75.457804
501,34.768187142857,-92.421822857143
502,38.227575,-85.316345
503,45.347859333333,-122.79654266667
504,29.941272857143,-90.092177142857
505,35.545173333333,-107.14879333333
507,44.048388333333,-92.93543
508,42.006992727273,-71.224194545455
509,46.765124444444,-118.73412111111
510,37.43248,-121.80745230769
512,30.359314,-97.772174
513,39.349302857143,-84.498834285714
515,41.840495,-93.75476
516,40.701854736842,-73.598140526316
517,42.487028333333,-84.137551666667
518,42.819186,-73.833068
520,32.118015714286,-110.97648428571
530,39.338822857143,-121.56659428571
531,41.238971428571,-96.881062857143
539,36.1754425,-95.783525
540,37.829541428571,-79.504057142857
541,43.77279625,-123.19441625
551,40.83885,-74.045678125
559,36.50766,-119.5360325
561,26.555793333333,-80.135440833333
562,33.897952857143,-118.08427714286
563,41.763524,-90.59797
567,41.128782857143,-83.21476
570,41.238118,-76.10365
571,38.8324725,-77.270965
573,38.278096666667,-91.341913333333
574,41.672602,-86.066116
575,33.022383333333,-104.63893833333
580,35.170991666667,-97.964955
585,43.171913333333,-77.581943333333
586,42.539758571429,-82.970317142857
601,32.197054285714,-89.961072857143
602,33.44838,-112.07404
603,43.04893875,-71.33472
605,44.472588,-99.176772
606,38.47841,-82.63794
607,42.209706666667,-76.407436666667
608,43.042495,-89.563915
609,39.9697625,-74.7087
610,40.251023,-75.457804
612,44.9708,-93.32084
614,40.008745,-83.0058775
615,36.10672375,-86.5878425
616,42.915765,-85.73082
617,42.348581818182,-71.100127272727
618,38.56595375,-89.9325675
619,32.720583333333,-117.04660416667
620,38.0473075,-98.7502925
623,33.5849,-112.29812166667
626,34.0783752,-118.0051808
628,37.927565,-122.517545
629,36.10672375,-86.5878425
630,41.8771732,-88.0948236
631,40.79404826087,-73.20643
636,38.705978333333,-90.598965
641,42.074336666667,-92.840106666667
646,40.71427,-74.00597
650,37.53483375,-122.284655625
651,44.912425714286,-93.084087857143
657,33.804700666667,-117.92452266667
660,38.70446,-93.22826
661,35.117865714286,-118.77457857143
662,34.109314285714,-89.632332857143
667,39.249978709677,-76.587990645161
669,37.267165555556,-121.88483222222
678,33.814474782609,-84.360855217391
681,39.361145,-81.162093333333
682,32.759575333333,-97.223403333333
701,47.4602675,-99.003305
702,36.140527142857,-115.11436428571
703,38.8324725,-77.270965
704,35.367685555556,-80.747737777778
706,33.639484285714,-83.94034
707,38.514229090909,-122.52735727273
708,41.705734761905,-87.72693047619
712,41.880965,-96.13057
713,29.709178888889,-95.300398888889
714,33.804700666667,-117.92452266667
715,45.25371,-90.7018125
716,42.87564,-78.89547375
717,40.1537775,-76.582255
718,40.691608,-73.959668
719,38.64372,-104.75283333333
720,39.77755625,-105.00266666667
724,40.565275,-79.9919975
725,36.140527142857,-115.11436428571
727,28.006899,-82.736329
731,35.61452,-88.81395
732,40.420721428571,-74.323679285714
734,42.251202727273,-83.413476363636
737,30.359314,-97.772174
740,39.74919875,-82.66145
743,35.986358,-79.858592
747,34.186115,-118.43554333333
754,26.143138421053,-80.201925263158
757,36.870171428571,-76.313514285714
760,33.669568095238,-116.75811238095
762,33.639484285714,-83.94034
763,45.098514444444,-93.359148888889
765,40.289168571429,-85.937961428571
769,32.197054285714,-89.961072857143
770,33.8336605,-84.3569235
772,27.37194,-80.3461
773,41.88475,-88.20396
774,42.006992727273,-71.224194545455
775,38.6091575,-118.82945
779,42.050869166667,-88.6227275
781,42.389215652174,-71.100365652174
785,38.984614,-96.88463
786,25.740417037037,-80.35898037037
801,40.653856428571,-111.88019214286
802,44.363525,-72.873175
803,34.08893,-81.057868
804,37.456984,-77.415816
805,34.60204125,-119.696259375
806,34.328216666667,-101.79777
808,20.956035555556,-157.23792666667
810,42.994286666667,-83.242903333333
812,38.66688,-86.391257142857
813,28.047438888889,-82.427858888889
814,40.9420075,-78.8154425
815,42.050869166667,-88.6227275
816,39.104366,-94.500676
817,32.759575333333,-97.223403333333
818,34.186115,-118.43554333333
828,35.66707,-81.94761
830,29.478228,-99.325156
831,36.758607142857,-121.77046571429
832,29.709178888889,-95.300398888889
843,33.0913225,-79.901955
845,41.47292,-74.064123333333
847,42.14730875,-87.947605625
848,40.420721428571,-74.323679285714
850,30.418668888889,-86.61346
856,39.737218571429,-75.053785714286
857,42.348581818182,-71.100127272727
858,32.96282,-117.03586
859,38.4547925,-84.4768825
860,41.674009166667,-72.641041666667
862,40.825112857143,-74.216403333333
863,28.030855,-81.84133
864,34.720858333333,-82.294563333333
865,35.9344575,-84.10762
870,34.654171666667,-91.682218333333
878,40.459707,-79.962276
901,35.120715,-89.849395
903,33.012011111111,-95.526376666667
904,30.252276666667,-81.605646666667
907,60.268353333333,-141.136315
908,40.662897272727,-74.289773636364
909,34.074295,-117.54055722222
910,34.757956,-78.453958
912,32.126403333333,-81.492983333333
913,39.0303175,-94.718015
914,41.026625,-73.8051675
915,31.70664,-106.39512
916,38.540042352941,-121.39831588235
917,40.695385,-73.967385
918,36.1754425,-95.783525
919,35.726142857143,-78.77469
920,43.948076,-88.281434
925,37.891776666667,-121.935052
928,34.3190475,-113.5519425
929,40.691608,-73.959668
930,38.66688,-86.391257142857
931,36.10256,-86.632123333333
936,30.99429,-95.097855
937,39.854266923077,-84.115557692308
940,33.391593333333,-97.54021
941,27.202133333333,-82.344351666667
947,42.543724615385,-83.262428461538
949,33.573486153846,-117.73371615385
951,33.819667,-117.258786
952,44.838195,-93.4117575
954,26.143138421053,-80.201925263158
956,26.299599,-98.138061
959,41.674009166667,-72.641041666667
970,40.11755,-105.854795
971,45.347859333333,-122.79654266667
972,32.869057826087,-96.826015652174
973,40.834617368421,-74.219415789474
978,42.603682857143,-71.226208571429
979,30.112066666667,-96.046253333333
980,35.367685555556,-80.747737777778
984,35.726142857143,-78.77469
985,29.979313333333,-90.32739
989,43.52936,-84.16104
854,33.0913225,-79.901955
